@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {happy,sad,angry,calm,fearful,neutral}

@DATA
0.066511,0.011521,2.994544,0.199333,0.214519,0.655814,0.008905,0.087383,-32.365314,1.228067,-0.099139,-0.110299,-0.294798,0.310295,0.176326,0.041415,0.105863,-0.076559,-0.100621,-0.013742,-0.133586,0.009854,0.006035,0.030860,0.007565,0.007327,0.002841,0.087251,0.001332,0.007342,0.015904,0.012973,0.005306,0.034065,0.044094,0.010950,0.325641,0.059865,0.030969,0.479767,0.008274,0.065649,2.780874,0.882995,0.744231,0.424563,0.501762,0.357213,0.309606,0.278282,0.233337,0.209635,0.192336,0.300937,0.281866,0.013943,0.011011,0.032023,0.012471,0.011442,0.003223,0.047301,0.001617,0.011081,0.019311,0.015899,0.008268,0.013792,happy
0.061552,0.012204,2.561523,0.199813,0.176381,0.562907,0.006357,0.068992,-36.412114,0.270815,-0.532592,-0.366667,-0.261487,-0.137659,-0.294201,-0.236792,0.033225,0.160726,0.275188,0.022564,-0.086596,0.004409,0.006908,0.009545,0.008196,0.005760,0.003957,0.040625,0.002719,0.015526,0.012906,0.005614,0.002581,0.020590,0.039543,0.014948,0.293509,0.079593,0.044335,0.425148,0.004395,0.052834,3.258884,0.591513,0.680369,0.383349,0.279885,0.312628,0.338352,0.388978,0.299525,0.236990,0.347235,0.171304,0.197127,0.005750,0.014968,0.017394,0.014582,0.010623,0.006216,0.024136,0.003714,0.015741,0.018064,0.008182,0.003603,0.010438,happy
0.058644,0.024006,2.921885,0.200737,0.214384,0.665686,0.007784,0.058968,-32.469157,1.533186,-0.177395,-0.140054,-0.222475,0.220354,0.262804,-0.013776,-0.044237,-0.095788,-0.234526,0.005419,-0.200386,0.009239,0.009909,0.044182,0.009860,0.021183,0.003241,0.026703,0.001303,0.006952,0.015770,0.027538,0.003070,0.025098,0.031908,0.021275,0.349565,0.072382,0.042377,0.324048,0.005002,0.055330,3.617045,0.566610,0.629130,0.471444,0.401426,0.244629,0.308231,0.302046,0.233514,0.244878,0.223922,0.266819,0.232177,0.011042,0.018946,0.046210,0.011293,0.028288,0.002343,0.021368,0.001068,0.008893,0.014699,0.026201,0.005084,0.013083,happy
0.069871,0.028101,2.810421,0.244047,0.220451,0.703093,0.011833,0.072423,-32.808845,1.001645,-0.331742,-0.176654,-0.250479,-0.276172,-0.214377,-0.405044,0.093320,0.156841,0.293654,0.127860,-0.238325,0.007291,0.015671,0.019469,0.006027,0.007003,0.008795,0.022286,0.002315,0.019583,0.016588,0.009181,0.005064,0.021313,0.049717,0.024289,0.526885,0.069208,0.031307,0.406809,0.013342,0.070700,3.707154,0.714501,0.623286,0.448669,0.443180,0.309151,0.300436,0.487362,0.279635,0.278843,0.387425,0.279458,0.221120,0.011705,0.023967,0.018230,0.006514,0.010593,0.017106,0.028389,0.003073,0.021881,0.016180,0.015180,0.007003,0.012839,happy
0.065231,0.013208,2.916529,0.215066,0.214181,0.731094,0.006800,0.067427,-32.942969,1.284203,0.154531,-0.113107,-0.234498,0.211534,0.213850,-0.074862,-0.031793,-0.034621,-0.080523,-0.050284,-0.020607,0.006969,0.005879,0.064684,0.007862,0.013391,0.003101,0.049517,0.001297,0.008636,0.015065,0.022930,0.001649,0.031203,0.037371,0.012457,0.296858,0.049078,0.036778,0.337236,0.004734,0.078774,2.538899,0.625132,0.522821,0.409145,0.533718,0.279946,0.305850,0.263830,0.256456,0.261339,0.267731,0.254973,0.240908,0.014695,0.009735,0.058287,0.010757,0.013490,0.003268,0.039251,0.001547,0.012262,0.013669,0.019451,0.001855,0.014847,happy
0.077417,0.025161,2.968005,0.262361,0.223992,1.128779,0.009046,0.134767,-32.875548,0.935874,-0.451174,-0.501106,-0.393540,-0.352887,-0.293433,-0.163430,0.143449,0.245740,0.203739,0.101409,-0.177154,0.006082,0.009990,0.008268,0.009461,0.003754,0.003128,0.007615,0.001674,0.010545,0.018515,0.011717,0.004088,0.012537,0.059720,0.022552,0.290579,0.082448,0.032719,0.600264,0.008841,0.120932,3.936273,0.606549,0.554508,0.412764,0.346326,0.286303,0.349083,0.440118,0.287872,0.308199,0.353959,0.207932,0.245419,0.012090,0.019426,0.011252,0.013186,0.004154,0.003344,0.008146,0.001223,0.013608,0.018763,0.018050,0.004587,0.008671,happy
0.047348,0.009432,2.921147,0.250469,0.224562,0.781287,0.013212,0.057641,-34.932404,1.060732,-0.636430,-0.198572,-0.350620,-0.407933,-0.289312,-0.352022,0.167595,0.260079,0.377226,0.089484,-0.128233,0.007550,0.002573,0.005215,0.005175,0.002056,0.003013,0.024010,0.001989,0.020700,0.013779,0.004828,0.010369,0.016097,0.028749,0.011382,0.421647,0.069255,0.035797,0.504699,0.021545,0.067551,2.727475,0.625756,0.564193,0.425689,0.314848,0.263603,0.288876,0.310605,0.245933,0.236059,0.306237,0.213101,0.224238,0.010753,0.002989,0.004674,0.006483,0.001908,0.004405,0.015479,0.001901,0.020307,0.015510,0.004895,0.010922,0.008585,sad
0.038220,0.016486,2.943381,0.180780,0.203745,0.419888,0.018444,0.049929,-32.014021,1.591707,0.004483,-0.175357,-0.242883,0.047008,0.173643,-0.016026,-0.043329,0.042160,-0.108805,0.002742,-0.088588,0.013410,0.002796,0.013814,0.005759,0.012510,0.003582,0.089470,0.001941,0.010821,0.012906,0.013962,0.005786,0.035535,0.034638,0.018013,0.424597,0.052729,0.034409,0.376616,0.021829,0.069114,2.502616,0.592181,0.711702,0.487850,0.422370,0.289908,0.290965,0.266727,0.243956,0.195334,0.206040,0.242123,0.214343,0.018863,0.005765,0.019518,0.008845,0.018095,0.005273,0.043333,0.003923,0.016070,0.015797,0.016427,0.009176,0.013429,sad
0.056201,0.024206,2.856633,0.195651,0.195575,0.912582,0.008510,0.140451,-32.918215,1.177211,-0.540832,-0.432913,-0.521216,-0.319358,-0.262545,-0.282700,0.190228,0.243403,0.288903,-0.055290,-0.090414,0.015326,0.008251,0.003784,0.006829,0.003153,0.006127,0.022243,0.002316,0.015654,0.020606,0.006669,0.010133,0.018757,0.041080,0.023276,0.502945,0.079435,0.048169,0.614234,0.010625,0.110348,3.843974,0.628618,0.574463,0.472505,0.344121,0.278497,0.322201,0.300969,0.324410,0.238783,0.378981,0.209978,0.178585,0.018680,0.011359,0.002642,0.011774,0.003138,0.014212,0.022451,0.001916,0.021123,0.021265,0.007377,0.015153,0.012374,sad
0.046377,0.009998,2.913699,0.206756,0.224956,0.459797,0.011830,0.062861,-31.776300,2.241677,0.265481,-0.151936,0.067129,0.129128,0.061166,0.061984,0.034333,-0.003747,-0.101179,-0.040280,-0.113084,0.015421,0.001724,0.027672,0.015790,0.007114,0.002788,0.079812,0.001155,0.006996,0.022647,0.030415,0.007778,0.036898,0.041304,0.010349,0.296637,0.059740,0.034333,0.457051,0.009607,0.080791,2.447691,0.696229,0.584042,0.419084,0.440339,0.282173,0.258508,0.220354,0.237050,0.202241,0.193166,0.213332,0.199489,0.012678,0.002501,0.030646,0.021880,0.009689,0.004125,0.051566,0.001599,0.010747,0.017875,0.026677,0.009353,0.014949,sad
0.049854,0.025895,3.010382,0.255731,0.234064,1.079645,0.021003,0.249854,-32.309365,1.463730,-0.438113,-0.282141,-0.322868,-0.305184,-0.351373,-0.273782,0.170505,0.328444,0.369125,0.049383,-0.169560,0.013880,0.003530,0.019376,0.003066,0.002107,0.004521,0.035767,0.001683,0.012968,0.022937,0.007590,0.006022,0.022701,0.041332,0.021489,0.284778,0.072088,0.036025,0.591761,0.044364,0.143105,2.879285,0.722855,0.512954,0.396675,0.275741,0.289650,0.278055,0.278608,0.254319,0.219893,0.303090,0.198901,0.179529,0.020846,0.006055,0.022356,0.003469,0.002171,0.009605,0.027165,0.001954,0.017022,0.024477,0.006506,0.008523,0.014132,sad
0.035715,0.020862,2.940801,0.238809,0.218821,1.188492,0.042849,0.288383,-32.871940,1.777968,0.123626,-0.071221,-0.086052,0.198328,0.041203,0.055899,-0.079055,-0.083758,-0.086418,-0.071631,-0.155109,0.019717,0.001755,0.023133,0.006518,0.005562,0.002469,0.029776,0.003323,0.006892,0.024321,0.029314,0.003569,0.022282,0.038742,0.021010,0.399784,0.097589,0.052878,0.696793,0.054938,0.178081,3.273797,0.728517,0.564414,0.440396,0.319294,0.265084,0.245214,0.254416,0.237104,0.179205,0.182825,0.181517,0.212313,0.020228,0.001927,0.033281,0.006546,0.006472,0.002300,0.027414,0.006719,0.009752,0.023734,0.023591,0.005039,0.012645,sad
0.047704,0.021263,2.806897,0.234498,0.256185,0.361147,0.011281,0.067597,-33.235227,1.728354,-0.092708,-0.107413,-0.271181,-0.355828,-0.172067,-0.135317,0.189674,0.334799,0.293416,0.021822,-0.105333,0.013678,0.002519,0.039554,0.003035,0.001679,0.001771,0.086371,0.000655,0.011395,0.021304,0.006868,0.004890,0.037992,0.039833,0.021560,0.378416,0.048230,0.023330,0.424630,0.008812,0.103490,2.305694,0.624728,0.479195,0.372741,0.321485,0.218375,0.279467,0.266271,0.272200,0.209558,0.282132,0.187066,0.137459,0.019566,0.005450,0.029105,0.003850,0.001839,0.002687,0.026348,0.000837,0.013987,0.023072,0.008297,0.009182,0.012824,sad
0.051358,0.011334,3.027009,0.219815,0.221973,0.918687,0.009217,0.127340,-32.601835,1.820129,-0.009198,-0.108184,-0.346174,0.143762,-0.135287,-0.018190,0.087257,-0.111584,0.094288,-0.093181,-0.088701,0.014730,0.001963,0.014422,0.011727,0.009250,0.003578,0.026563,0.001404,0.010493,0.032740,0.023740,0.009599,0.020355,0.026175,0.011289,0.286017,0.057931,0.034005,0.436998,0.006620,0.075396,2.455980,0.624165,0.489093,0.365467,0.382947,0.236621,0.265074,0.267841,0.264806,0.215008,0.173277,0.184099,0.197820,0.015670,0.001566,0.011435,0.017503,0.010098,0.002942,0.023317,0.001254,0.012491,0.029599,0.022969,0.014239,0.009477,sad
0.086522,0.041003,2.958274,0.215251,0.230750,0.643449,0.012523,0.098701,-31.652721,1.964987,-0.145666,-0.318419,-0.300786,-0.322205,-0.192394,-0.183292,0.198387,0.244114,0.310820,0.084188,-0.124727,0.015447,0.003066,0.055079,0.004200,0.005899,0.004033,0.041688,0.000842,0.013231,0.029170,0.016831,0.006782,0.031536,0.045279,0.028344,0.338917,0.055562,0.030406,0.400484,0.011848,0.089470,2.116944,0.728820,0.520579,0.418738,0.391116,0.346546,0.265221,0.295897,0.225662,0.228000,0.306474,0.244844,0.196909,0.016428,0.004100,0.041738,0.004202,0.006250,0.008247,0.028664,0.001224,0.013595,0.034592,0.016575,0.010783,0.017836,sad
0.051038,0.017060,2.862948,0.214794,0.233055,0.455993,0.008951,0.057928,-31.692602,2.385743,0.093313,0.215850,0.083516,0.041995,0.115994,0.069349,-0.125265,-0.001819,-0.112385,0.020533,-0.079016,0.021481,0.001251,0.035624,0.009760,0.005807,0.002137,0.065071,0.001222,0.006927,0.029587,0.036825,0.004490,0.034571,0.042822,0.015967,0.394217,0.051833,0.031332,0.404232,0.008777,0.076538,2.250091,0.764674,0.641425,0.331154,0.382047,0.293777,0.257844,0.216414,0.227068,0.222464,0.206284,0.231353,0.220056,0.025240,0.002276,0.031341,0.012864,0.008122,0.002034,0.041508,0.002354,0.012192,0.027597,0.029834,0.007226,0.014509,sad
0.080700,0.015173,3.029901,0.238311,0.229419,0.686241,0.007365,0.089396,-33.588687,0.963931,-0.416706,-0.388475,-0.503693,-0.318662,-0.207177,-0.253619,0.011475,0.190968,0.184832,0.123436,-0.088551,0.007285,0.004296,0.006736,0.004767,0.003732,0.008212,0.073524,0.001707,0.017203,0.014205,0.007356,0.004222,0.028729,0.042652,0.018412,0.399989,0.058387,0.039023,0.442592,0.005418,0.095411,3.030356,0.592782,0.643208,0.408130,0.376714,0.285557,0.311057,0.411620,0.287047,0.349895,0.347018,0.217318,0.205723,0.012349,0.008446,0.011158,0.005802,0.005297,0.017671,0.043332,0.002528,0.021821,0.018588,0.010687,0.005547,0.012617,sad
0.049635,0.016525,2.753902,0.246373,0.241287,0.759166,0.009530,0.206521,-32.291335,2.055021,0.120444,0.066549,-0.054608,0.243485,0.161082,0.001665,-0.037389,0.014440,-0.025577,-0.013236,-0.067603,0.010818,0.001251,0.028602,0.011025,0.007364,0.002449,0.095700,0.001381,0.008890,0.022633,0.024406,0.006447,0.038461,0.043852,0.018177,0.338423,0.078056,0.035421,0.646162,0.007944,0.175936,3.156095,0.764136,0.674366,0.443629,0.315015,0.263558,0.285768,0.226567,0.235308,0.194087,0.176919,0.190229,0.220923,0.015767,0.001771,0.025487,0.017714,0.012373,0.002529,0.071838,0.001946,0.012826,0.025372,0.024246,0.010986,0.019651,sad
0.051807,0.021269,2.805359,0.248381,0.214806,1.309312,0.012971,0.191785,-33.136570,1.100745,-0.439473,-0.341374,-0.373865,-0.351506,-0.236518,-0.284683,0.196039,0.221502,0.277525,0.029844,-0.093878,0.011551,0.003960,0.003475,0.007610,0.003440,0.006412,0.011604,0.003998,0.010464,0.016892,0.008583,0.012756,0.013543,0.037300,0.020125,0.450216,0.082583,0.043631,0.673748,0.027017,0.147163,3.524810,0.690538,0.600334,0.421283,0.380915,0.346238,0.320972,0.294638,0.273087,0.244426,0.315744,0.229610,0.188957,0.015564,0.005552,0.002329,0.013124,0.002998,0.013253,0.014765,0.006945,0.012904,0.019171,0.012821,0.019810,0.010280,sad
0.060346,0.010104,2.899671,0.225910,0.235750,0.558434,0.007449,0.083958,-33.152356,1.798266,0.258886,0.179686,0.084085,0.131227,0.131669,-0.003293,-0.008845,0.095367,-0.105199,-0.033832,-0.086891,0.013136,0.001267,0.058480,0.008266,0.005068,0.002408,0.133034,0.001282,0.005688,0.022148,0.026184,0.005063,0.049274,0.033738,0.011273,0.333974,0.063009,0.037428,0.425062,0.005277,0.093633,2.691855,0.618687,0.514551,0.326318,0.369657,0.257340,0.240227,0.249304,0.240047,0.219464,0.178595,0.213102,0.211997,0.019314,0.001608,0.038530,0.011950,0.004425,0.002619,0.054574,0.001928,0.007152,0.020981,0.021890,0.008533,0.013102,sad
0.054030,0.034314,2.872477,0.197957,0.192486,0.850429,0.016154,0.150128,-32.182224,1.369140,-0.212861,-0.427932,-0.518133,-0.172462,-0.429009,-0.255473,0.133471,0.135261,0.449964,0.027639,-0.074657,0.011025,0.001954,0.004236,0.003779,0.004544,0.003766,0.018196,0.002254,0.020042,0.020723,0.007086,0.018429,0.018751,0.049292,0.027327,0.431038,0.087967,0.047336,0.576874,0.021047,0.117769,3.089087,0.675898,0.572130,0.425352,0.422653,0.389753,0.370467,0.294387,0.318286,0.256547,0.318653,0.200614,0.202640,0.018325,0.001740,0.003757,0.005058,0.007662,0.004121,0.020919,0.004330,0.024327,0.023555,0.007867,0.026653,0.013300,sad
0.039944,0.015516,2.974464,0.157597,0.213654,0.286815,0.014038,0.048771,-31.962069,2.104425,-0.068299,0.283132,-0.228935,0.062095,0.292432,-0.070074,0.014279,-0.115670,-0.022255,-0.029726,0.052596,0.015635,0.001290,0.045752,0.005957,0.012425,0.003066,0.082074,0.002454,0.003563,0.028048,0.022525,0.003885,0.038563,0.023409,0.015562,0.258383,0.042323,0.034956,0.237874,0.013416,0.040255,2.108429,0.544266,0.714028,0.352393,0.276527,0.229541,0.270943,0.275832,0.213847,0.196875,0.181509,0.200491,0.221273,0.022872,0.001878,0.040889,0.006711,0.017497,0.004424,0.041629,0.004560,0.004196,0.031259,0.019429,0.005606,0.017253,sad
0.050029,0.019732,2.904933,0.208392,0.220705,0.649709,0.011980,0.112915,-31.190478,1.813795,0.127405,-0.138753,-0.167551,-0.027344,0.313930,0.006538,0.049835,-0.040188,-0.032599,-0.062832,0.001270,0.010165,0.001457,0.025041,0.013504,0.004247,0.003347,0.065163,0.001040,0.007550,0.025384,0.023177,0.012564,0.031793,0.036981,0.017724,0.308259,0.057611,0.029089,0.552467,0.013518,0.110768,2.580546,0.714056,0.540000,0.471897,0.500804,0.352528,0.375779,0.271457,0.221634,0.219088,0.214995,0.236880,0.254367,0.015100,0.001920,0.031017,0.021390,0.004704,0.004574,0.044359,0.001537,0.009092,0.028333,0.027723,0.019114,0.016687,sad
0.036057,0.022743,3.069418,0.207943,0.189754,0.873792,0.030315,0.140500,-34.137350,1.159804,-0.477596,-0.359596,-0.312128,-0.462309,-0.284102,-0.254467,0.224786,0.278288,0.322553,-0.015176,-0.104848,0.011926,0.002574,0.001778,0.001674,0.001588,0.001964,0.048671,0.001212,0.008684,0.027169,0.010236,0.009382,0.025292,0.038769,0.016740,0.274014,0.080879,0.039886,0.497654,0.055581,0.117410,2.819109,0.625875,0.478783,0.417992,0.320217,0.262317,0.248450,0.268961,0.220732,0.199398,0.296705,0.194808,0.164205,0.016807,0.003919,0.001607,0.001616,0.002228,0.002603,0.019766,0.001555,0.008761,0.029361,0.015196,0.012574,0.011042,sad
0.046686,0.030861,2.760313,0.212130,0.217207,0.786786,0.006674,0.095999,-31.177735,1.806697,0.063801,-0.025336,-0.292148,-0.027905,0.209833,0.004949,-0.113858,-0.007080,-0.153286,0.026375,-0.156690,0.020178,0.003219,0.035349,0.013134,0.008739,0.003398,0.019458,0.002714,0.007725,0.023466,0.029702,0.005672,0.022872,0.030724,0.025267,0.440737,0.065606,0.038522,0.416679,0.005983,0.087456,3.188411,0.618813,0.572718,0.419658,0.433759,0.270819,0.338818,0.237032,0.282848,0.241980,0.184030,0.214850,0.260375,0.022983,0.004775,0.033301,0.016151,0.011067,0.002570,0.016558,0.004726,0.008692,0.023718,0.027171,0.009858,0.012505,sad
0.054061,0.030756,2.853104,0.231753,0.222128,0.826684,0.007888,0.083942,-31.536531,1.307029,-0.356502,-0.295009,-0.345619,-0.514440,-0.262224,-0.362631,0.110122,0.238886,0.333415,0.153731,-0.226182,0.008767,0.002263,0.019123,0.004617,0.002942,0.003604,0.020384,0.002030,0.020767,0.020221,0.007509,0.019135,0.019835,0.038293,0.022007,0.500179,0.059023,0.029318,0.379101,0.006512,0.082882,2.860983,0.659778,0.556306,0.401277,0.382852,0.319868,0.269548,0.356305,0.275949,0.226807,0.270365,0.264139,0.192869,0.013029,0.002469,0.021513,0.004934,0.002701,0.004979,0.014971,0.002856,0.019789,0.025006,0.006982,0.025654,0.011002,sad
0.041136,0.015212,2.848986,0.208533,0.223153,0.487179,0.007525,0.040353,-31.890851,1.958390,0.227829,0.267495,-0.200650,0.204089,0.217838,0.125097,-0.137668,0.080747,-0.183899,0.060403,-0.013861,0.016648,0.000922,0.073195,0.008902,0.008779,0.003327,0.051883,0.001880,0.005825,0.022851,0.036952,0.002343,0.036574,0.023086,0.014157,0.315453,0.051568,0.028023,0.373501,0.007044,0.035498,2.473327,0.621189,0.562597,0.318011,0.375182,0.274877,0.265062,0.283670,0.291306,0.201945,0.198433,0.243162,0.251239,0.022346,0.001039,0.045717,0.008725,0.008411,0.005270,0.026211,0.003030,0.007574,0.023591,0.037745,0.002961,0.015880,sad
0.043270,0.027886,2.987683,0.214891,0.202484,0.988139,0.016399,0.157173,-33.091699,1.158753,-0.786966,-0.380510,-0.353583,-0.431185,-0.282584,-0.248733,0.151895,0.311115,0.197924,0.094198,-0.141896,0.012534,0.008225,0.003848,0.006283,0.002611,0.003296,0.025143,0.002161,0.014763,0.017974,0.007658,0.008775,0.018446,0.030288,0.030320,0.316368,0.082702,0.054022,0.535793,0.035137,0.104782,3.032043,0.574106,0.588475,0.451879,0.370301,0.314701,0.283489,0.349347,0.245884,0.277493,0.358568,0.246600,0.199775,0.019194,0.017428,0.003281,0.012518,0.002804,0.003780,0.024685,0.002281,0.018007,0.022087,0.013531,0.014660,0.012166,sad
0.024473,0.022907,2.478011,0.256794,0.213919,0.679305,0.017647,0.046058,-34.879123,1.656284,0.142756,-0.059241,-0.181093,-0.012886,0.153263,0.050254,-0.095383,0.073978,-0.124177,0.042559,-0.084385,0.013042,0.001703,0.011171,0.007348,0.004375,0.003289,0.023962,0.001371,0.011143,0.028873,0.018675,0.006432,0.018092,0.022325,0.020644,0.491180,0.115874,0.067992,0.583044,0.026034,0.076082,3.290616,0.636208,0.520181,0.332431,0.309228,0.222698,0.274199,0.245998,0.234684,0.159654,0.180830,0.216045,0.194194,0.018215,0.002672,0.011031,0.008519,0.004598,0.004343,0.036273,0.001245,0.011480,0.027781,0.013356,0.010004,0.013202,sad
0.047243,0.014818,3.012547,0.241582,0.220897,0.906639,0.030912,0.076593,-34.589746,1.089398,-0.587976,-0.230769,-0.263009,-0.435743,-0.291010,-0.355445,0.145224,0.272523,0.394492,0.111783,-0.133075,0.005968,0.001990,0.006382,0.005389,0.002679,0.002955,0.035028,0.001755,0.020158,0.014051,0.005687,0.009258,0.019157,0.032184,0.014656,0.326259,0.078674,0.045104,0.546714,0.045902,0.082400,2.624505,0.705946,0.579167,0.406381,0.328272,0.273715,0.299129,0.309352,0.220196,0.267592,0.321221,0.240278,0.212274,0.008401,0.002124,0.007559,0.008799,0.003396,0.002786,0.017569,0.001826,0.022596,0.018571,0.006671,0.010560,0.008988,sad
0.041982,0.015997,2.991942,0.163221,0.178134,0.578090,0.019017,0.066545,-33.285475,1.719071,-0.133242,-0.158021,-0.206848,0.003058,0.086256,-0.011858,-0.116595,0.004517,-0.230114,-0.047266,-0.106018,0.019104,0.002382,0.019868,0.007117,0.012223,0.003576,0.039847,0.005164,0.005669,0.023177,0.028802,0.005515,0.025708,0.027116,0.016688,0.374573,0.079827,0.052841,0.467233,0.031515,0.060987,2.720302,0.592739,0.640143,0.501031,0.367741,0.330777,0.331652,0.257256,0.270965,0.176786,0.187297,0.249605,0.256972,0.025260,0.002782,0.026783,0.009659,0.016699,0.004002,0.030456,0.009818,0.006684,0.021801,0.031627,0.008549,0.013917,sad
0.060258,0.017616,2.946600,0.186788,0.193810,0.820443,0.010197,0.120032,-32.601229,1.150025,-0.580823,-0.467439,-0.546185,-0.326227,-0.279472,-0.328322,0.267003,0.185414,0.368769,-0.007920,-0.140056,0.015582,0.007027,0.003881,0.005968,0.002930,0.005113,0.019584,0.002938,0.019721,0.016275,0.008851,0.015743,0.018232,0.044372,0.016109,0.400228,0.082627,0.050029,0.582832,0.013646,0.104656,3.571662,0.658006,0.606056,0.465224,0.404606,0.278097,0.335045,0.335154,0.343821,0.234842,0.379037,0.198506,0.198005,0.020889,0.011625,0.002794,0.009112,0.002928,0.009483,0.023693,0.004195,0.025558,0.015990,0.010522,0.022599,0.011926,sad
0.040302,0.013295,2.993403,0.159030,0.188002,0.426178,0.022161,0.060340,-32.149725,1.938968,-0.008421,-0.295187,0.001275,0.098409,0.099419,0.004737,0.028621,-0.069092,-0.117062,-0.000742,-0.086622,0.013052,0.002602,0.020508,0.014081,0.007501,0.004181,0.079091,0.003177,0.009360,0.016222,0.023670,0.008842,0.033925,0.039687,0.014104,0.350542,0.083517,0.056913,0.458230,0.042052,0.079166,3.178090,0.783941,0.612067,0.489140,0.462569,0.252119,0.248326,0.228960,0.218353,0.159716,0.178535,0.209940,0.201272,0.016201,0.005777,0.024908,0.018553,0.011686,0.006674,0.048183,0.006403,0.013845,0.013455,0.025934,0.011868,0.014115,sad
0.064148,0.024653,3.041890,0.190376,0.191739,0.780765,0.016250,0.165033,-30.164597,1.486521,-0.567708,-0.495617,-0.426317,-0.346902,-0.442125,-0.513655,0.183768,0.321990,0.409210,-0.015093,-0.200661,0.009944,0.001580,0.003967,0.003469,0.001812,0.003014,0.012861,0.001533,0.014033,0.034242,0.006407,0.011118,0.017795,0.053747,0.019773,0.338687,0.089163,0.045876,0.649538,0.028635,0.140979,3.720448,0.781721,0.578447,0.561950,0.347808,0.319007,0.323035,0.338071,0.288136,0.233384,0.351367,0.204071,0.209234,0.016835,0.001991,0.006055,0.004458,0.001438,0.005596,0.021006,0.001532,0.018165,0.031490,0.008853,0.018894,0.013352,sad
0.036669,0.019592,2.509264,0.184127,0.183565,0.850084,0.007958,0.212847,-33.761300,1.853697,0.065170,-0.067581,-0.148877,0.059693,0.064488,0.078923,-0.090695,-0.097395,-0.120324,-0.068248,-0.159496,0.020542,0.001223,0.013856,0.005847,0.007302,0.002347,0.040492,0.001089,0.006771,0.021711,0.031493,0.005695,0.024383,0.036234,0.020045,0.361331,0.084186,0.046133,0.614932,0.007025,0.133165,2.804207,0.667186,0.567451,0.419704,0.329026,0.213456,0.230931,0.225374,0.226484,0.156805,0.156117,0.184331,0.197742,0.021765,0.001102,0.013585,0.006062,0.010098,0.002544,0.027203,0.001777,0.012226,0.020647,0.027414,0.009323,0.012122,sad
